IP_LOC,Method_LOC,File_LOC,Var_Type,Var_Property,Var_Init,Def_C_IP,Def_C_Other,Def_C_If,Def_C_For,Def_C_While,Def_V_IP,Def_V_Other,Def_V_If,Def_V_For,Def_V_While,Def_Lib_IP,Def_Lib_Other,Def_Lib_If,Def_Lib_For,Def_Lib_While,Def_User_IP,Def_User_Other,Def_User_If,Def_User_For,Def_User_While,Use_V_IP,Use_V_Other,Use_V_If,Use_V_For,Use_V_While,Use_Lib_IP,Use_Lib_Other,Use_Lib_If,Use_Lib_For,Use_Lib_While,Use_User_IP,Use_User_Other,Use_User_If,Use_User_For,Use_User_While,Use_If_IP,Use_If_Other,Use_For_IP,Use_For_Other,Use_While_IP,Use_While_Other,Defect
26,60,295,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,FALSE
32,96,130,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,6,7,0,0,0,1,1,0,0,0,6,0,0,0,0,TRUE
5,160,3603,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
8,160,3603,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
40,148,3603,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,FALSE
1,148,3603,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
64,100,3603,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,FALSE
64,100,3603,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,FALSE
66,100,3603,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,0,0,2,2,0,0,0,0,FALSE
37,59,3603,0,1,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,4,0,2,0,0,0,0,2,0,0,0,1,TRUE
38,59,3603,0,1,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,2,3,0,0,4,0,2,0,0,0,1,2,0,0,0,1,TRUE
40,59,3603,0,1,0,1,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,2,3,0,0,4,0,2,0,0,0,2,2,0,0,0,1,TRUE
39,59,3603,0,1,0,2,1,1,0,1,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,2,0,1,2,3,0,0,4,0,2,0,0,0,1,2,0,0,0,1,TRUE
10,399,453,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
18,399,453,0,1,0,2,9,3,6,0,2,6,4,2,0,0,2,1,1,0,0,1,1,0,0,1,11,5,8,0,0,2,1,1,0,0,2,2,2,0,0,5,0,4,0,0,TRUE
18,399,453,0,1,0,2,9,3,6,0,2,6,4,2,0,0,2,1,1,0,0,1,1,0,0,1,11,5,8,0,0,2,1,1,0,0,2,2,2,0,0,5,0,4,0,0,TRUE
19,399,453,0,1,0,3,9,4,7,0,4,6,6,4,0,0,2,1,1,0,0,1,1,0,0,2,12,7,10,0,0,2,1,1,0,0,2,2,2,0,0,5,0,4,0,0,TRUE
21,399,453,0,1,0,5,11,6,10,0,5,7,7,5,0,0,2,1,1,0,0,1,1,0,0,3,13,8,12,0,0,2,1,1,0,0,2,2,2,0,0,5,0,4,0,0,TRUE
23,399,453,0,1,0,6,13,7,11,0,5,8,7,5,0,0,2,1,1,0,0,1,1,0,0,3,14,8,13,0,0,2,1,1,0,0,2,2,2,0,0,5,0,4,0,0,TRUE
1,137,634,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
-27,137,634,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
53,137,634,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,3,1,9,4,0,0,0,5,0,0,0,1,TRUE
50,137,634,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
114,243,634,1,1,0,1,5,1,1,1,1,1,1,0,2,1,3,1,0,3,1,1,1,0,2,0,3,1,0,3,0,6,1,0,4,1,3,2,0,4,0,6,0,2,0,1,TRUE
63,157,205,1,1,1,0,1,0,1,0,1,1,1,1,1,1,2,2,1,2,1,0,1,1,1,0,1,1,1,1,0,5,5,0,0,1,1,2,2,2,0,10,0,1,0,1,TRUE
116,157,205,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,2,0,0,TRUE
1,29,788,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
69,136,298,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,FALSE
11,64,705,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2,0,1,2,2,1,0,0,0,0,0,0,1,1,0,1,0,0,TRUE
6,21,705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
8,21,705,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
8,21,705,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
6,21,705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TRUE
8,21,705,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
8,21,705,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,TRUE
36,71,705,0,1,2,0,2,0,1,0,0,4,2,2,0,0,0,0,0,0,1,1,1,2,0,1,4,2,3,0,0,2,2,0,0,0,3,1,3,0,1,4,0,2,0,0,TRUE
36,71,705,0,1,2,0,2,0,1,0,0,4,2,2,0,0,0,0,0,0,1,1,1,2,0,1,4,2,3,0,0,2,2,0,0,0,3,1,3,0,1,4,0,2,0,0,TRUE
13,29,1186,1,1,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,FALSE
14,29,1186,1,1,0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,FALSE
6,29,1186,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,FALSE
427,583,3106,1,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,11,1,0,4,0,5,0,0,0,1,TRUE
446,583,3106,1,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,14,5,0,4,1,7,0,0,0,1,TRUE
446,583,3106,1,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,14,5,0,4,1,7,0,0,0,1,TRUE
144,215,3106,1,1,2,0,20,0,20,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,2,0,0,1,6,6,1,0,1,13,0,1,0,0,TRUE
28,99,3106,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,5,4,0,3,0,5,0,0,2,0,FALSE
28,99,3106,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,5,4,0,3,0,5,0,0,2,0,TRUE
12,28,3106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,TRUE
14,28,3106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,TRUE
233,827,3106,1,1,3,1,20,2,1,0,1,9,4,0,0,0,2,0,0,0,0,6,0,0,0,0,11,4,1,0,0,2,0,0,0,0,12,0,0,0,0,16,1,0,0,0,FALSE
28,49,82,1,1,0,2,1,2,0,2,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,FALSE
29,49,82,1,1,0,3,1,3,0,3,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,FALSE
34,49,82,1,1,0,3,1,3,0,3,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,FALSE
35,49,82,1,1,0,3,1,3,0,3,3,2,1,0,1,1,1,1,0,1,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,FALSE
36,49,82,1,1,0,3,1,3,0,3,4,2,1,0,1,1,1,1,0,1,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,FALSE
10,124,195,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
18,124,195,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,TRUE
20,124,195,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,TRUE
37,124,195,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
46,124,195,1,1,0,0,1,0,1,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,TRUE
51,124,195,1,1,0,1,1,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,TRUE
59,124,195,1,1,0,2,3,0,3,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,4,0,1,3,0,0,0,0,0,1,1,0,1,0,1,TRUE
63,124,195,0,1,0,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,0,2,4,0,0,0,0,0,0,2,0,1,0,1,TRUE
106,124,195,1,1,0,0,2,0,1,0,3,3,3,2,0,0,1,0,1,0,0,0,0,0,0,1,4,4,4,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,TRUE
57,74,209,0,1,1,0,3,0,1,0,0,3,0,1,0,0,2,1,2,0,0,2,1,2,0,1,1,1,1,0,2,1,2,3,0,0,6,2,6,0,1,5,0,2,0,1,TRUE
31,146,185,0,1,0,0,2,0,1,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,1,0,1,0,1,8,0,1,0,0,TRUE
31,146,185,0,1,0,0,2,0,1,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,1,0,1,0,1,8,0,1,0,0,TRUE
1,146,185,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
11,111,145,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,TRUE
1,72,103,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
88,184,241,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,14,0,0,0,0,TRUE
74,153,187,0,1,0,1,5,0,2,0,0,2,0,0,0,0,1,0,1,0,0,2,0,1,2,0,4,1,2,1,1,2,2,1,0,1,6,0,3,7,0,6,0,1,0,1,TRUE
39,153,187,0,1,0,1,3,0,2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4,1,2,1,0,1,0,1,0,1,3,0,0,4,1,1,0,1,0,1,TRUE
40,153,187,0,1,0,2,3,1,3,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,5,2,3,2,0,1,0,1,0,1,3,0,0,4,1,1,0,1,0,1,TRUE
41,153,187,0,1,0,1,3,0,2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4,1,2,1,1,1,1,1,0,1,3,0,0,4,2,2,0,1,0,1,TRUE
44,153,187,0,1,0,1,3,0,2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,4,1,2,1,1,1,1,1,0,2,3,0,1,5,2,2,0,1,0,1,TRUE
53,153,187,0,1,0,1,6,0,3,1,0,2,0,0,0,0,1,0,1,0,0,3,0,2,3,1,4,1,2,1,1,3,3,1,0,1,8,2,3,7,0,9,0,1,0,1,TRUE
81,153,187,0,1,0,1,6,0,3,1,0,2,0,0,0,0,1,0,1,0,0,3,0,2,3,1,4,1,2,1,2,3,4,1,0,1,8,2,3,7,0,10,0,1,0,1,TRUE
86,153,187,0,1,0,1,6,0,3,1,0,2,0,0,0,0,1,0,1,0,0,3,0,2,3,2,4,2,3,2,2,3,4,1,0,1,8,2,3,7,0,11,0,1,0,1,TRUE
105,153,187,0,1,0,2,6,1,4,2,0,4,2,2,2,0,1,0,1,0,0,3,0,2,3,2,5,3,4,3,2,3,4,1,0,1,8,2,3,7,0,12,0,1,0,2,TRUE
106,153,187,0,1,0,2,6,1,4,2,0,4,2,2,2,0,1,0,1,0,0,3,0,2,3,2,5,3,4,3,2,3,4,1,0,2,8,3,4,8,0,12,0,1,0,2,TRUE
36,75,109,0,1,0,2,3,0,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,1,1,1,0,2,1,1,3,0,0,4,0,1,0,1,0,0,TRUE
37,75,109,0,1,0,2,3,0,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,1,1,1,0,2,1,1,3,0,0,4,1,1,0,1,0,0,TRUE
40,75,109,0,1,0,2,3,0,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,1,1,1,0,2,1,2,3,0,1,5,1,1,0,1,0,0,TRUE
1,75,109,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
27,258,295,0,1,0,1,3,4,0,1,0,4,1,0,1,0,1,0,0,0,0,3,0,0,1,0,5,2,0,1,0,2,1,0,0,1,8,0,0,4,1,7,0,0,0,3,TRUE
28,258,295,0,1,0,2,3,5,0,2,0,4,1,0,1,0,1,0,0,0,0,3,0,0,1,0,6,3,0,2,0,2,1,0,0,1,8,0,0,4,1,7,0,0,0,3,TRUE
29,258,295,0,1,0,1,3,4,0,1,0,4,1,0,1,0,1,0,0,0,0,3,0,0,1,0,5,2,0,1,0,2,1,0,0,1,8,0,0,4,2,7,0,0,0,3,TRUE
32,258,295,0,1,0,1,3,4,0,1,0,4,1,0,1,0,1,0,0,0,0,3,0,0,1,0,5,2,0,1,0,2,1,0,0,2,8,1,0,5,2,7,0,0,0,3,TRUE
41,258,295,0,1,0,1,7,8,0,1,0,4,1,0,1,0,1,0,0,0,0,4,1,0,2,0,5,2,0,1,1,2,2,0,0,1,11,3,0,7,0,11,0,0,0,3,TRUE
46,258,295,0,1,0,2,7,9,0,2,1,4,2,0,2,1,1,1,0,1,0,4,1,0,2,1,5,3,0,2,1,2,2,0,0,1,11,3,0,7,0,12,0,0,0,3,TRUE
48,258,295,0,1,0,1,8,9,0,2,0,5,2,0,2,0,2,1,0,1,0,4,1,0,2,0,6,3,0,2,0,3,2,0,0,1,12,4,0,8,0,12,0,0,0,3,TRUE
55,258,295,0,1,0,1,10,9,1,2,0,5,2,0,2,0,2,1,0,1,0,4,1,0,2,0,6,3,0,2,1,3,3,0,0,1,14,6,0,10,0,13,0,2,0,3,TRUE
68,258,295,0,1,0,2,11,9,2,2,1,4,2,0,2,1,1,1,0,1,0,5,2,0,3,1,6,4,0,2,2,2,3,0,0,2,13,4,0,10,0,15,0,6,0,3,TRUE
72,258,295,0,1,0,3,11,10,3,3,2,4,3,1,3,2,1,2,1,2,0,5,2,0,3,2,6,5,2,4,2,2,3,0,0,2,13,4,0,10,0,16,0,6,0,3,TRUE
74,258,295,0,1,0,2,11,9,2,2,1,4,2,0,2,1,1,1,0,1,0,5,2,0,3,1,5,3,0,2,3,2,4,0,0,2,13,4,0,10,0,16,0,6,0,3,TRUE
78,258,295,0,1,0,3,11,10,3,3,2,4,3,1,3,2,1,2,1,2,0,5,2,0,3,2,6,5,2,4,3,2,4,0,0,2,13,4,0,10,0,17,0,6,0,3,TRUE
80,258,295,0,1,0,2,11,9,2,2,1,4,2,0,2,1,1,1,0,1,0,5,2,0,3,1,5,3,0,2,4,2,5,0,0,2,13,4,0,10,0,17,0,6,0,3,TRUE
84,258,295,0,1,0,3,11,10,3,3,2,4,3,1,3,2,1,2,1,2,0,5,2,0,3,2,6,5,2,4,4,2,5,0,0,2,13,4,0,10,0,18,0,6,0,3,TRUE
92,258,295,0,1,0,3,11,10,3,3,2,4,3,1,3,2,1,2,1,2,0,5,2,0,3,2,6,5,2,4,4,2,5,0,0,3,13,4,1,11,0,18,0,6,0,3,TRUE
104,258,295,0,1,0,1,15,10,4,3,0,6,3,1,3,0,3,2,1,2,0,5,1,1,3,0,11,8,3,5,0,4,3,0,0,2,16,6,3,13,1,17,0,10,0,3,TRUE
1,258,295,0,1,0,1,15,10,4,3,0,6,3,1,3,0,3,2,1,2,0,5,1,1,3,0,11,8,3,5,0,4,3,0,0,2,16,6,3,13,1,17,0,10,0,3,TRUE
105,258,295,0,1,0,1,15,10,4,3,0,6,3,1,3,0,3,2,1,2,0,5,1,1,3,0,12,9,4,6,0,4,3,0,0,3,16,7,4,14,1,17,0,10,0,3,TRUE
112,258,295,0,1,0,1,15,10,4,3,0,6,3,1,3,0,3,2,1,2,0,5,1,1,3,0,12,9,4,6,1,4,4,1,1,2,16,6,3,13,1,17,0,10,0,3,TRUE
128,258,295,0,1,0,1,15,10,4,3,0,6,3,1,3,0,4,3,2,3,0,6,2,2,4,0,12,9,4,6,2,4,5,2,2,2,20,10,7,17,1,18,0,10,0,3,TRUE
71,327,361,0,1,0,1,6,0,3,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,3,1,1,1,1,2,1,2,1,1,6,0,3,7,0,6,0,1,0,1,TRUE
78,327,361,0,1,0,1,6,0,3,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,1,3,1,2,2,1,2,1,2,1,1,6,0,3,7,0,7,0,1,0,1,TRUE
84,327,361,0,1,0,1,6,0,3,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,2,3,1,3,3,1,2,1,2,1,1,6,0,3,7,0,7,0,1,0,1,TRUE
140,327,361,0,1,0,1,8,2,5,3,0,3,0,2,2,0,1,0,1,0,0,1,0,0,1,2,3,1,3,3,2,6,5,3,2,1,6,0,3,7,0,17,0,1,0,1,TRUE
47,327,361,0,1,0,1,4,0,3,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,3,1,1,1,0,1,0,1,0,1,3,0,0,4,1,1,0,1,0,1,TRUE
48,327,361,0,1,0,2,4,1,4,2,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,4,2,2,2,0,1,0,1,0,1,3,0,0,4,1,1,0,1,0,1,TRUE
49,327,361,0,1,0,1,4,0,3,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,3,1,1,1,1,1,1,1,0,1,3,0,0,4,2,2,0,1,0,1,TRUE
52,327,361,0,1,0,1,4,0,3,1,0,2,0,1,1,0,1,0,1,0,0,1,0,0,1,0,3,1,1,1,1,1,1,1,0,2,3,0,1,5,2,2,0,1,0,1,TRUE
104,327,361,0,1,0,1,6,0,3,1,0,4,1,3,3,0,2,1,2,1,0,1,0,0,1,2,4,2,4,4,1,7,5,4,4,1,6,0,3,7,1,11,0,1,0,3,TRUE
108,327,361,0,1,0,1,6,0,3,1,0,4,1,3,3,0,2,1,2,1,0,1,0,0,1,3,4,3,5,5,1,7,5,4,4,1,6,0,3,7,1,11,0,1,0,3,TRUE
109,327,361,0,1,0,1,6,0,3,1,0,5,2,4,4,0,2,1,2,1,0,1,0,0,1,3,5,4,6,6,2,7,6,5,5,1,6,0,3,7,1,11,0,1,0,3,TRUE
117,327,361,0,1,0,1,6,0,3,1,0,5,2,4,4,0,4,3,4,3,0,1,0,0,1,3,5,4,6,6,3,9,9,8,8,1,6,0,3,7,1,12,0,1,0,3,TRUE
118,327,361,0,1,0,1,6,0,3,1,0,5,2,4,4,0,4,3,4,3,0,1,0,0,1,3,5,4,6,6,4,9,10,9,9,1,6,0,3,7,1,12,0,1,0,3,TRUE
131,327,361,0,1,0,1,8,2,5,3,0,4,0,3,3,0,1,0,1,0,0,1,0,0,1,2,3,1,3,3,1,6,5,2,1,1,6,0,3,7,1,18,0,1,0,1,TRUE
1,327,361,0,1,0,2,8,2,6,4,0,4,0,3,3,0,1,0,1,0,0,1,0,0,1,2,4,1,4,4,2,6,5,3,2,1,6,0,3,7,0,17,0,1,0,1,TRUE
151,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,2,6,1,6,6,3,6,6,3,2,1,6,0,3,7,0,17,0,1,0,1,TRUE
154,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,3,6,2,7,7,3,6,6,3,2,1,6,0,3,7,0,18,0,1,0,1,TRUE
160,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,2,6,1,6,6,4,6,7,3,2,1,6,0,3,7,0,18,0,1,0,1,TRUE
169,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,3,6,2,7,7,4,6,7,3,2,1,6,0,3,7,0,19,0,1,0,1,TRUE
173,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,2,6,1,6,6,6,6,9,3,2,1,6,0,3,7,0,19,0,1,0,1,TRUE
178,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,3,6,2,7,7,6,6,9,3,2,1,6,0,3,7,0,22,0,1,0,1,TRUE
179,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,3,6,2,7,7,7,6,10,4,3,1,6,0,3,7,0,22,0,1,0,1,TRUE
192,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,3,6,2,7,7,6,6,9,3,2,1,6,0,3,7,0,22,0,1,0,1,TRUE
193,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,3,6,2,7,7,7,6,10,3,2,1,6,0,3,7,0,22,0,1,0,1,TRUE
194,327,361,0,1,0,2,9,2,7,5,0,6,0,5,5,0,1,0,1,0,0,1,0,0,1,4,6,3,8,8,6,6,9,3,2,1,6,0,3,7,0,23,0,1,0,1,TRUE
1,327,361,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
253,327,361,0,1,0,2,12,5,10,8,0,9,3,8,8,0,1,0,1,0,0,2,1,1,2,3,8,4,9,9,3,6,6,3,2,1,8,2,5,9,1,23,0,1,0,1,TRUE
275,327,361,0,1,0,2,10,3,8,6,0,6,0,5,5,0,1,0,1,0,0,2,1,1,2,3,6,2,7,7,3,6,6,3,2,1,10,4,3,7,1,26,0,1,0,1,TRUE
186,549,637,0,1,0,1,13,1,6,2,0,3,0,1,1,0,2,0,2,1,0,4,1,3,4,1,4,1,4,2,0,5,3,2,1,1,11,2,6,10,0,14,0,4,0,1,TRUE
157,549,637,0,1,0,1,8,0,4,1,0,5,2,3,3,0,1,0,1,0,0,3,1,2,3,1,6,3,6,4,1,1,1,1,0,1,9,3,4,8,0,9,0,2,0,1,TRUE
166,549,637,0,1,0,1,8,0,4,1,0,5,2,3,3,0,1,0,1,0,0,3,1,2,3,1,6,3,6,4,2,1,1,2,1,1,9,3,4,8,0,10,0,2,0,1,TRUE
175,549,637,0,1,0,1,9,1,5,2,0,5,2,3,3,0,2,0,2,1,0,3,1,2,3,1,6,3,6,4,2,1,1,2,1,2,9,3,5,9,0,11,0,2,0,1,TRUE
228,549,637,0,1,0,1,13,1,6,2,0,6,2,3,3,0,2,0,2,1,0,4,1,3,4,2,6,3,7,5,2,1,1,2,1,2,11,3,7,11,0,15,0,4,0,1,TRUE
